,Unnamed: 0,query,id,timestamp_utc,local_time,user_screen_name,text,possibly_sensitive,retweet_count,like_count,reply_count,lang,to_username,to_userid,to_tweetid,source_name,source_url,user_location,lat,lng,user_id,user_name,user_verified,user_description,user_url,user_image,user_tweets,user_followers,user_friends,user_likes,user_lists,user_created_at,user_timestamp_utc,collected_via,match_query,retweeted_id,retweeted_user,retweeted_user_id,retweeted_timestamp_utc,quoted_id,quoted_user,quoted_user_id,quoted_timestamp_utc,collection_time,url,place_country_code,place_name,place_type,place_coordinates,links,domains,media_urls,media_files,media_types,mentioned_names,mentioned_ids,hashtags,intervention_type,intervention_text,intervention_url,score,sentiment,nature,naturescore
2350,2350,(from:ZemmourEric),1.2401841339234017e+18,1584517913.0,2020-03-18 07:51:53,ZemmourEric,Eric #Zemmour sur @CNEWS : « Les Français ne comprennent jamais que le président des Etats-Unis a beaucoup moins de pouvoir que le président de la République » #Facealinfo https://twitter.com/ZemmourFaceInfo/status/1240184133923401729/photo/1,0.0,27.0,76.0,11.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.490291,https://twitter.com/ZemmourEric/statuses/1240184133923401729,,,,,,,https://pbs.twimg.com/media/ETYE5MxWoAEqJsm.jpg,1240184133923401729_ETYE5MxWoAEqJsm.jpg,photo,cnews,18396319,facealinfo|zemmour,,,,0.4460087418556213,Negative,Problem,0.8373289108276367
2351,2351,(from:ZemmourEric),1.2401795004675318e+18,1584516808.0,2020-03-18 07:33:28,ZemmourEric,Eric #Zemmour sur @CNEWS : « Il n’est pas normal que 80% des médicaments soient fabriqués en Chine ou en Inde. Dire qu’ils sont destinés aux marchés locaux est faux » #Facealinfo https://twitter.com/ZemmourFaceInfo/status/1240179500467531777/photo/1,0.0,101.0,222.0,14.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.491236,https://twitter.com/ZemmourEric/statuses/1240179500467531777,,,,,,,https://pbs.twimg.com/media/ETYArhEX0AA4cI2.jpg,1240179500467531777_ETYArhEX0AA4cI2.jpg,photo,cnews,18396319,facealinfo|zemmour,,,,0.5295436382293701,Negative,Problem,0.847756564617157
2352,2352,(from:ZemmourEric),1.239991525578363e+18,1584471992.0,2020-03-17 19:06:32,ZemmourEric,Eric #Zemmour sur @CNEWS : « Le coronavirus remet en cause l’idée selon laquelle l’Etat ne servirait à rien et le marché serait magnifique. L’Etat revient ! » #Facealinfo,,84.0,229.0,7.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.491836,https://twitter.com/ZemmourEric/statuses/1239991525578362884,,,,,,,,,,cnews,18396319,facealinfo|zemmour,,,,0.5749672055244446,Negative,Problem,0.7744881510734558
2353,2353,(from:ZemmourEric),1.2396814870893404e+18,1584398073.0,2020-03-16 22:34:33,ZemmourEric,"Eric #Zemmour sur @CNEWS #COVID19france : « La crise sanitaire va faire exploser tous les compteurs. C’est toute l’architecture de la mondialisation qui va être interrogée, sinon désintégrée » #Facealinfo https://twitter.com/ZemmourFaceInfo/status/1239681487089340417/photo/1",0.0,142.0,281.0,19.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.492821,https://twitter.com/ZemmourEric/statuses/1239681487089340417,,,,,,,https://pbs.twimg.com/media/ETQ7vVGXQAEytUf.jpg,1239681487089340417_ETQ7vVGXQAEytUf.jpg,photo,cnews,18396319,covid19france|facealinfo|zemmour,,,,0.8741130828857422,Negative,Problem,0.8439165353775024
2354,2354,(from:ZemmourEric),1.2396807443493683e+18,1584397896.0,2020-03-16 22:31:36,ZemmourEric,Eric #Zemmour sur @CNEWS #COVID19france : « Le vrai sujet ce n’est pas le confinement. C’est le nombre de lits disponibles. Nous allons être confinés parce que nous n’avons assez de lits ! C’est un vrai scandale » #Facealinfo,,317.0,643.0,53.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.493728,https://twitter.com/ZemmourEric/statuses/1239680744349368326,,,,,,,,,,cnews,18396319,covid19france|facealinfo|zemmour,,,,0.6108482480049133,Negative,Problem,0.8506777286529541
2355,2355,(from:ZemmourEric),1.2396393650028954e+18,1584388030.0,2020-03-16 19:47:10,ZemmourEric,Eric #Zemmour sur @CNEWS #COVID19france : « Schengen explose. Maastricht explose. C’est tout le système européen qui est en train de se désagréger ! » #Facealinfo,,393.0,884.0,51.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:39.494419,https://twitter.com/ZemmourEric/statuses/1239639365002895360,,,,,,,,,,cnews,18396319,covid19france|facealinfo|zemmour,,,,0.9148046970367432,Negative,Problem,0.8490804433822632
2356,2356,(from:ZemmourEric),1.239630442887811e+18,1584385903.0,2020-03-16 19:11:43,ZemmourEric,Eric #Zemmour sur @CNEWS #COVID19france : « La France préfère envoyer des masques en Chine qu’en Italie. Ce que l’on a fait aux Italiens est honteux ! » #Facealinfo,,81.0,245.0,7.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.179580,https://twitter.com/ZemmourEric/statuses/1239630442887811072,,,,,,,,,,cnews,18396319,covid19france|facealinfo|zemmour,,,,0.9507274627685548,Negative,Problem,0.8498369455337524
2357,2357,(from:ZemmourEric),1.2396267509524398e+18,1584385023.0,2020-03-16 18:57:03,ZemmourEric,"Eric #Zemmour sur @CNEWS #COVID19france : « Quand @EmmanuelMacron dit que le virus n’a pas passeport, il oublie que ceux qui en sont porteurs ont un passeport ! Fermer les frontières permet d’éviter que des malades viennent sur le sol français » #Facealinfo",,136.0,326.0,13.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.180769,https://twitter.com/ZemmourEric/statuses/1239626750952439809,,,,,,,,,,cnews|emmanuelmacron,18396319|1976143068,covid19france|facealinfo|zemmour,,,,0.7368789911270142,Negative,Problem,0.8197475075721741
2358,2358,(from:ZemmourEric),1.2395127350098657e+18,1584357839.0,2020-03-16 11:23:59,ZemmourEric,Quels sujets vous tiendraient à cœur ?,,6.0,39.0,101.0,fr,ZemmourEric,1.1834185382850273e+18,1.239275234856964e+18,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.181908,https://twitter.com/ZemmourEric/statuses/1239512735009865730,,,,,,,,,,,,,,,,0.4765853881835938,Positive,Other,0.9297912120819092
2359,2359,(from:ZemmourEric),1.239275234856964e+18,1584301215.0,2020-03-15 19:40:15,ZemmourEric,"🔴 Émission maintenue demain a priori, mais sans #Faceaface 

On vous tient au courant... #COVID19",,51.0,257.0,26.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.183062,https://twitter.com/ZemmourEric/statuses/1239275234856964101,,,,,,,,,,,,covid19|faceaface,,,,0.5660909414291382,Neutral,Other,0.9450966715812683
2360,2360,(from:ZemmourEric),1.238936776171049e+18,1584220520.0,2020-03-14 21:15:20,ZemmourEric,"Tous les replays de #Facealinfo sur @CNEWS ici : https://www.cnews.fr/emission/2020-03-12/face-linfo-du-12032020-935747

#Confinement",0.0,5.0,18.0,3.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.185035,https://twitter.com/ZemmourEric/statuses/1238936776171048961,,,,,https://www.cnews.fr/emission/2020-03-12/face-linfo-du-12032020-935747,cnews.fr,,,,cnews,18396319,confinement|facealinfo,,,,0.8706298470497131,Neutral,Other,0.9451113343238831
2361,2361,(from:ZemmourEric),1.2389356445058662e+18,1584220250.0,2020-03-14 21:10:50,ZemmourEric,"🔴 Bon courage à vous ! 

On vous tient au courant de la suite pour l'émission 📺

A très bientôt les amis 😘 (par émoticône c'est encore possible) #Facealinfo https://twitter.com/ZemmourFaceInfo/status/1238935644505866240/photo/1",0.0,88.0,406.0,31.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.185909,https://twitter.com/ZemmourEric/statuses/1238935644505866240,,,,,,,https://pbs.twimg.com/media/ETGUq_HWkAEK5gA.jpg,1238935644505866240_ETGUq_HWkAEK5gA.jpg,photo,,,facealinfo,,,,0.8133683204650879,Positive,Other,0.9413704872131348
2362,2362,(from:ZemmourEric),1.2382334606633656e+18,1584052836.0,2020-03-12 22:40:36,ZemmourEric,"Éric Zemmour face à @Aurelientache sur @CNEWS : « Sans la religion catholique et l’Eglise, il n’y aurait pas de France. Je ne suis pas catholique, je peux donc l’affirmer d’autant plus librement » #Facealinfo",,382.0,985.0,29.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.186499,https://twitter.com/ZemmourEric/statuses/1238233460663365634,,,,,,,,,,aurelientache|cnews,472903732|18396319,facealinfo,,,,0.3668297827243805,Positive,Problem,0.6843975186347961
2363,2363,(from:ZemmourEric),1.2382316846272102e+18,1584052413.0,2020-03-12 22:33:33,ZemmourEric,Éric Zemmour face à @Aurelientache sur @CNEWS : « Ce n’est pas la France qui a une part d’Afrique. C’est l’Afrique qui a une part de France » #Facealinfo,,70.0,212.0,10.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.187104,https://twitter.com/ZemmourEric/statuses/1238231684627210243,,,,,,,,,,aurelientache|cnews,472903732|18396319,facealinfo,,,,0.5700889229774475,Neutral,Problem,0.7636880874633789
2364,2364,(from:ZemmourEric),1.2382264631717192e+18,1584051168.0,2020-03-12 22:12:48,ZemmourEric,"Éric Zemmour face à @Aurelientache sur @CNEWS : « Le peuple français c’est la France : une population, un territoire, une histoire, une culture » #Facealinfo",,101.0,350.0,16.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.187621,https://twitter.com/ZemmourEric/statuses/1238226463171719173,,,,,,,,,,aurelientache|cnews,472903732|18396319,facealinfo,,,,0.5212674736976624,Positive,Other,0.44553515315055847
2365,2365,(from:ZemmourEric),1.238183172355117e+18,1584040847.0,2020-03-12 19:20:47,ZemmourEric,"Éric Zemmour face à @Aurelientache sur @CNEWS : « La nation était un équilibre subtil entre l’ethnique et l’universel. En brisant cet équilibre, on a ouvert la voie au communautarisme et au mondialisme » #Facealinfo",,97.0,255.0,7.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.188121,https://twitter.com/ZemmourEric/statuses/1238183172355117057,,,,,,,,,,aurelientache|cnews,472903732|18396319,facealinfo,,,,0.7835731506347656,Positive,Problem,0.8193778991699219
2366,2366,(from:ZemmourEric),1.2381748642525102e+18,1584038866.0,2020-03-12 18:47:46,ZemmourEric,➡️ La pensée décoloniale : un nouveau racisme ? https://twitter.com/ZemmourFaceInfo/status/1238174864252510208/photo/1,0.0,33.0,76.0,17.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.189153,https://twitter.com/ZemmourEric/statuses/1238174864252510208,,,,,,,https://pbs.twimg.com/media/ES7hVJrWAAIEe7i.jpg,1238174864252510208_ES7hVJrWAAIEe7i.jpg,photo,,,,,,,0.6026474833488464,Negative,Problem,0.7704256176948547
2367,2367,(from:ZemmourEric),1.238172739858563e+18,1584038359.0,2020-03-12 18:39:19,ZemmourEric,#désaccord https://twitter.com/ZemmourFaceInfo/status/1238172739858563073/photo/1,0.0,11.0,38.0,10.0,und,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.190347,https://twitter.com/ZemmourEric/statuses/1238172739858563073,,,,,,,https://pbs.twimg.com/media/ES7fhiAWsAkj0fd.jpg,1238172739858563073_ES7fhiAWsAkj0fd.jpg,photo,,,désaccord,,,,0.5671604871749878,Neutral,Other,0.9499322175979614
2368,2368,(from:ZemmourEric),1.238170390263935e+18,1584037799.0,2020-03-12 18:29:59,ZemmourEric,📺C'est maintenant ! @CNEWS https://twitter.com/ZemmourFaceInfo/status/1238170390263934980/photo/1,0.0,12.0,41.0,7.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.191558,https://twitter.com/ZemmourEric/statuses/1238170390263934980,,,,,,,https://pbs.twimg.com/media/ES7dQkrXQAAkgy2.jpg,1238170390263934980_ES7dQkrXQAAkgy2.jpg,photo,cnews,18396319,,,,,0.8357433080673218,Neutral,Other,0.9505590200424194
2369,2369,(from:ZemmourEric),1.2381578637485384e+18,1584034813.0,2020-03-12 17:40:13,ZemmourEric,"🔴 Ce soir dans #Facealinfo !
#progressisme
#laïcité https://twitter.com/ZemmourFaceInfo/status/1238157863748538375/photo/1",0.0,27.0,105.0,26.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.193183,https://twitter.com/ZemmourEric/statuses/1238157863748538375,,,,,,,https://pbs.twimg.com/media/ES7SApFX0AAFyg4.jpg|https://pbs.twimg.com/media/ES7SAynXQAMBij4.jpg,1238157863748538375_ES7SApFX0AAFyg4.jpg|1238157863748538375_ES7SAynXQAMBij4.jpg,photo|photo,,,facealinfo|laïcité|progressisme,,,,0.6932030916213989,Neutral,Other,0.9410932660102844
2370,2370,(from:ZemmourEric),1.2378459389845135e+18,1583960444.0,2020-03-11 21:00:44,ZemmourEric,"Préparez les pop-corn 🍿 et rendez-vous demain sur @CNEWS dans #Facealinfo pour un nouveau débat ! 🗣 « Aurelientache: 📺Demain soir à 19h, je débattrai avec Eric #Zemmour sur 
@CNEWS.
 @ZemmourFaceInfo 
#TachevsZemmour https://twitter.com/Aurelientache/status/1237737155646144512/photo/1 — https://twitter.com/Aurelientache/status/1237737155646144512 »",0.0,137.0,322.0,60.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,1.2377371556461445e+18,Aurelientache,472903732.0,1583934508.0,2021-11-23T18:15:40.195162,https://twitter.com/ZemmourEric/statuses/1237845938984513538,,,,,https://twitter.com/Aurelientache/status/1237737155646144512,twitter.com,https://pbs.twimg.com/media/ES1TT05WkAEEjDS.jpg,1237737155646144512_ES1TT05WkAEEjDS.jpg,photo,cnews,18396319,facealinfo|tachevszemmour|zemmour,,,,0.7374902963638306,Neutral,Other,0.9420948028564453
2371,2371,(from:ZemmourEric),1.237832853456642e+18,1583957324.0,2020-03-11 20:08:44,ZemmourEric,Éric #Zemmour face à @LanxadeT sur @CNEWS : « La soi-disant flexibilité - c’est le cas avec les autoentrepreneurs - permet à des entreprises de sous-traiter à des gens moins payés et non protégés » #Facealinfo,,8.0,57.0,1.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.195785,https://twitter.com/ZemmourEric/statuses/1237832853456642049,,,,,,,,,,cnews|lanxadet,18396319|411345523,facealinfo|zemmour,,,,0.5078060626983643,Positive,Problem,0.8499109745025635
2372,2372,(from:ZemmourEric),1.237830752009683e+18,1583956823.0,2020-03-11 20:00:23,ZemmourEric,"Éric #Zemmour face à @LanxadeT sur @CNEWS : « La logique du capitalisme, comme disait Marx, c’est d’être une force révolutionnaire qui marche, détruit et qui - c’est son génie – tient pourtant un discours progressiste » #Facealinfo https://twitter.com/ZemmourFaceInfo/status/1237830752009682944/photo/1",0.0,17.0,55.0,5.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.196726,https://twitter.com/ZemmourEric/statuses/1237830752009682944,,,,,,,https://pbs.twimg.com/media/ES2oSCLX0AIybIG.jpg,1237830752009682944_ES2oSCLX0AIybIG.jpg,photo,cnews|lanxadet,18396319|411345523,facealinfo|zemmour,,,,0.3660445213317871,Positive,Problem,0.7496837377548218
2373,2373,(from:ZemmourEric),1.237822259131269e+18,1583954798.0,2020-03-11 19:26:38,ZemmourEric,"Éric #Zemmour face à @LanxadeT sur @CNEWS : « En Allemagne, les syndicats cogèrent les entreprises. Ce n’est pas le cas en France parce que les syndicats et le patronat ont refusé. C’est e refus de la cogestion qui a entraîné la politisation des syndicats » #Facealinfo",,16.0,51.0,1.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.197333,https://twitter.com/ZemmourEric/statuses/1237822259131269121,,,,,,,,,,cnews|lanxadet,18396319|411345523,facealinfo|zemmour,,,,0.9263195395469666,Negative,Problem,0.8430579900741577
2374,2374,(from:ZemmourEric),1.237817044327977e+18,1583953555.0,2020-03-11 19:05:55,ZemmourEric,Éric #Zemmour sur @CNEWS : « Deux éléments pour comprendre Poutine : il a été traumatisé par la façon dont Eltsine s’est couché devant les Américains et il ne pardonne pas à Medvedev d’avoir laissé les Français et les Anglais abattre Khadafi » #Facealinfo,,42.0,134.0,4.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.197918,https://twitter.com/ZemmourEric/statuses/1237817044327976965,,,,,,,,,,cnews,18396319,facealinfo|zemmour,,,,0.8726323843002319,Negative,Problem,0.7797680497169495
2375,2375,(from:ZemmourEric),1.2378016525996032e+18,1583949885.0,2020-03-11 18:04:45,ZemmourEric,"Joie et bonne humeur pour cette 1er partie de #Facealinfo 

Merci à tous de nous suivre nombreux 👍 https://twitter.com/ZemmourFaceInfo/status/1237801652599603201/photo/1",0.0,20.0,118.0,6.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.198793,https://twitter.com/ZemmourEric/statuses/1237801652599603201,,,,,,,https://pbs.twimg.com/media/ES2OCh5WsAAwhzu.jpg,1237801652599603201_ES2OCh5WsAAwhzu.jpg,photo,,,facealinfo,,,,0.910253405570984,Positive,Other,0.9409719705581665
2376,2376,(from:ZemmourEric),1.237798167284011e+18,1583949054.0,2020-03-11 17:50:54,ZemmourEric,"🔴 Ce soir dans #Facealinfo l'ex-vice vice-président du @medef @LanxadeT viendra débattre face à Eric #Zemmour de dialogue social + évolution du travail + rémunération ! 

A tout de suite sur @CNEWS 📺",,11.0,33.0,5.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.904295,https://twitter.com/ZemmourEric/statuses/1237798167284011008,,,,,,,,,,cnews|lanxadet|medef,18396319|411345523|15969561,facealinfo|zemmour,,,,0.7164046168327332,Neutral,Other,0.7434263825416565
2377,2377,(from:ZemmourEric),1.2377239023082127e+18,1583931348.0,2020-03-11 12:55:48,ZemmourEric,"Éric #Zemmour face à @BrunoTertrais sur @CNEWS à propos de l’#immigration : « Là où vous voyez des individus, je vois des masses. Si vous continuez à voir des individus, vous aurez des masses » #Facealinfo",,50.0,186.0,6.0,fr,,,,Twitter Web App,https://mobile.twitter.com,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.904818,https://twitter.com/ZemmourEric/statuses/1237723902308212741,,,,,,,,,,brunotertrais|cnews,1850950010|18396319,facealinfo|immigration|zemmour,,,,0.4597189724445343,Neutral,Problem,0.8468340635299683
2378,2378,(from:ZemmourEric),1.2375007455928525e+18,1583878144.0,2020-03-10 22:09:04,ZemmourEric,Éric #Zemmour face à @BrunoTertrais sur @CNEWS : « L’immigration est une catastrophe économique : depuis 50 ans elle sert à faire pression à la baisse sur les salaires » #Facealinfo,,67.0,202.0,3.0,fr,,,,Twitter for Android,http://twitter.com/download/android,France,,,1.1834185382850273e+18,Eric Zemmour,0.0,Compte officiel,http://croiseedeschemins-ez.fr,https://pbs.twimg.com/profile_images/1438512918996262913/wyx604Cy_normal.jpg,3435.0,284013.0,16.0,485.0,774.0,2019-10-13 16:26:30,1570983990.0,scraping,1.0,,,,,,,,,2021-11-23T18:15:40.905303,https://twitter.com/ZemmourEric/statuses/1237500745592852488,,,,,,,,,,brunotertrais|cnews,1850950010|18396319,facealinfo|zemmour,,,,0.9301913380622864,Negative,Problem,0.8418719172477722
